name,desc,rating
 Fryska Abay ," aku nyoba serum ini udah lama banget, dari packagingnya masih tutup hitam. awal nyoba karena liat endorse salah satu influencer, tapi lupa siapa. pas liat tuh sebenarnya udah keracunan, tpi masih mikir2 dulu, masih nyari2 testi + reviewnya, karena dulu ini masih baru banget kan. akhirnya pas udah beli, eh emang beneran ampuh dong. bulu mataku tambah panjang, jarang rontok, benar2 badai dah, alis juga, emang si alis ku ga tipis2 banget, tapi semenjak pake ini dia lebih jelas gitu. selain pake di alis sama bulu mata  aku juga suka pake d rambut, ampuh juga dong, dalam beberapa hari, anak2 rambut dah muncul. emang se ajaib itu. oiya, ini aku pakainya cuma tiap malam aja. kalo untuk packaging yg bru ini, jujur aku blom nyoba, gatau apakah formulanya masih sama, yg jelas suka bgt, dia lebih efektif gitu, klo dlu kam botol sma spulinya terpisah gtu kan, jd kurang higienis aja. ",5.0
 Nabila Aryanti ," nutrilash eye brow serum ini bikin bulu di alis dan bulumata ku jadi sehat. sebelum pakai ini, bulu mata ku sering rontok. padahal jarang pakai mascara ",4.5
 Kaffarah Z ," Bener bener ga pernah naruh ekspetasi buat nyoba ngerawat bulu mata sih, tapi setelah nyoba pake oil ini selama seminggu, wow ngerasa ada sedikit perubahan jadi agak lebih panjang dan lentik sih walopun ga terlalu keliatan. Terus bikin ga rontok juga ",4.3
 Adellia Riska , Sudah 1 bulan pakek tapi hasilnya kurang memuaskan. Bikin bulu alis dan bulu mata sering rontok. Bulu mata juga gak makin pnjang dan lentik. Makin hitam juga nggak sih.  ,4.0
 Nur Hikmah ," Alisku yang asalnya tipis-tipis, kurang dari sebulan jadi numbuh dan keliatan item, berasa keisi banget, dan di bulu mata pun ngaruh banget buat manjangin. dan ngisi-ngisi kekosongan karena rontok :( cinta banget sama produk ini, worth to try dan aku pun bakalan repurchase! ",4.5
 GRACE MARPAUNG ," Ngaruh sih di aku, seminggu Pemakaian hasilnya bulu mata lebih lentik, panjang dan nggakk perlu coating mascara yang berkali kali. jadi lebih ringkas make up nya. ",5.0
 adinda Syafhira ," Bagusss numbuhin alis, tapi emang rada harus rajin apply. Aku make pas malam hari aja terus paginya dibilas air sewaktu mandi. Karena kalo pagi rada ga nyaman dipake krn agak minyakan gitu. ",5.0
 Eunike Melody ," packaging bagus,gampang buat dipake ,ukurannya pas buat dibawa pergi ,pake baru 1 minggu udah keliatan banget hasilnya.. worth it bangett ,oilnya juga ngga perih di mata  ",5.0
 Chusnawirya Devi ," ini adalah barang yg aku pesan kedua kalinya krn memang sebagus itu...sebelumnya aku pakai produk yg sama dr something, habis 2 botol ndak ngaru apa2...pke nutrilas blm smpai 1 botol alis dan bulu mata bener bisa tumbuh panjang+lebat. sayangnya produk ini kemasannya gak bening, jd susah memastikan kl sudah habis atau  belum ",4.8
 Siti Fatimah  Azzahrah ," its been 1 years gaada perubahan dan bikin mata perih pas dipake, packagingnya kurang bagus yaa mudah pecah terus teksturnya yang cair banget, punyaku ada kaya bau apek gitu.. padahal berharap lebih with this product karena kata orang"" bagus kan, tapi di aku gak ternyata ",2.5
 Luvy Earth ," Suprisingly ngaruh padahal jarang pakai, packagingnya juga oke, wanginya juga oke, sayangnya dikasih product yg exp nya tahun ini bulan 11. Mau tuker agak males, semoga bisa abis sebelum exp. ",4.8
 Helda Yutami ," Untuk aku yg ga extension dan maskaraan ini biasa aja. Ngerasa bulu mata sedikit lebat tapi dengan pemakaian lebih dari 6bln. Aplikator menurutku kebesaran yah jd ngambil banyak bgt oilnya.. but isinya banyaaak, awet. ",3.8
 Mira Isnawati ," Pengiriman cepat, harga juga lumayn terjangkau, kayanya ga berbau juga, aplikator ok , belum terasa keefektifannnya , serumnya sedikit perih kalo terlalu nempel pakenya ",4.8
 annisa erliana ," Nutrishe, serum bulu mata kedua yang aku beli setelah sebelumnya pake merk lain. Pas pake nutrishe langsung kaget banget karena sebelumnya serum yang aku pake ga se-signifikan ini perkembangannya. Bulu mata aku yang keseringan pake maskara jadinya rontok dan pas pake nutrishe langsung cepet banget tumbuhnya. Aku selalu rutin pake tapi di minggu pertama bener bener terlihat perkembangannya. Menurut aku bener bener worth to buy dan aku emang mau beli hair serumnya karena experience aku pake eyelash serumnya bener bener bikin wah. I really recommend this product to all of you guys. Oiya, satu lagi dari sisi packagingnya yang aku suka karena bentuk aplikatornya kaya maskara dan diujungnya juga ada bentukan putih biar gampang kalo mau diaplikasiin ke alis. Review ini jujur banget, please trust me. Kalian harus beli kalo mau bulu mata jadi cetar ",5.0
 Kalila Meira ," Dia kecil, tapi bagus bgt buat yang alisnya tipis/bulu matanya jarang2. Cuman kuncinya 1, SABAR. Karna sekali pake ga lgsg lebat gt ya guys, harus rutin tiap malam kalau mau tidur aja dijamin bgs bgttt ",5.0
 Syafiiah Tiar ," Ini serum bulmat pertama aku, tp kalo di pemakaian rutin sih memang terlihat, cuman krn genetik aku memang bulu mata aku lurus dan pendek, jd lama banget baru kelihatan. Minusnya, memang agak sedikit perih kalo kena mata, saran aku pakenya pas mau tidur aja jd gak banyak kucek2 mata ",4.5
 Karin Aurelia ," Awalnya ga expect apa apa sampe akhirnya bulu mata dan alis aku tiba2 tebel dong.. shockk bgt, thankyou nutrishe udh buat produk yg ciamikk ginii, sukakk ",5.0
 Dita Amalia ," Pertama kali coba karena bulu mata ataas kadang suka rontok dan gak berharap bisa cepet karna pasti butuh proses. Tapi ternyata hasilnya cepet bangett, kalau di aku baru 2x pemakaian bulu mata yg atas mulai panjang dan yg bagian bawah juga. rontok juga berkurang.
packagingnya sdh bagus ada spoolie nya jd lebih higienis dan mudah digunakan. Isinya banyak 15mL, pakenya rutin tiap malem biar hasilnya juga maksimal hehe.  ",5.0
 Elsa Ramadhana ," Kayaknya aku gak cocok sama produk ini. Setiap pakai rasanya gatel banget dan bikin kelopak mata jadi perih. Jadi aku baru 2 kali pakai, aku juga gak tau ini beneran manjangin bulu mata atau enggak karena keburu risih sama rasa gatalnya ",4.0
 Fitriana Melinda , beli ini karena kata temen ini ngaruhh ke dia . 2 minggu aja sudah terasa hasilnya .. jadi aku putuskan mencoba ini . beli ini enaknya dapet kuasnya dan pas banget untuk alis dan bulumata . aku merasa serum ini bekerja di aku . cumann netesinnya harus sabar sih . ini buletannya kecil ..  tidak gampang tumpah.  ,4.8
 anisaul indah , untuk efektifitas nya lebih mantul ini sih dibanding punyanya somethinc. aku somethinc udah habis 2 botol tapi ya sama aja hasilnya. kalo pake yang ini notice lebih lebat cuma nggak bikin nambah panjang ,4.0
 Melia Suri ," I've been using it for about 2 months. The packaging is nice and interesting. The results after I use them on my eyelashes look longer than before wear, but for the eyebrows there is less change. ",4.8
 Deliesa Salavi ," agak perih kalau kena mata, beminyak gitu tp krn dipakenya malam sebelum tdr its oke aja. semoga ngaruh soalnya blm ada liat perubahannya sih baru pake ",5.0
 Dwi Indarwati , Lebih memaanjangkan dan lumayan melebatkan. alis dan bulmat jadi lebih tebal dan panjang tapi pas bangun tidur rada kurang nyaman gitu. mungkin karena oil kali ya. tapi tetap aman2 aja sih. gue orangnya lumayan bar2 jadi pas jatoh retak bagian tutupnya dan bocor😭 tp tetep masih bisa digunain sih😭 ,4.0
 kayla zanzibil ," hello 😍 super ngaruh di aku, tapi aku biasa pakai di malam hari aja karena tekstur nya yang super oily.
aku baru pakai ini sekitar 1 bulan. tapi hasil nya bagus banget & udah keliatan jelas before after nya. ",4.8
 Shifa A ," serum bulu mata dan alis yg ngaruh banget di aku. udh pakai produk lain tp tetep balik lagi ke nutrilash ini. dia ga pedih kalau ga sengaja masuk ke mata, ga lengket, oke banget buat manjangin bulu mata dan alis tp kalo buat melebatkan efektivitasnya cuma sedikit.  ",5.0
 Priscilla Viando , Beli ini karena penasaran mau manjangin bulu mataku yang pendek ini hahahahah. Untuk efektivitas aku ga begitu ngerasa mungkin karena bolong-bolong makenya ya. Teksturnya cair dan gak pedih di mata. ,4.5
 Flicka Miracle ," being young and already getting into skincare and makeup, i’ve always wanted to get eyelash extensions, but i’ve never been allowed to. but this product has helped me a lot with growing my lashes safely and more healthy! ",4.0
 Dian a , packaging jelek. baru buka udah pecah bagian lehernya. brushnya juga terlalu besar. ujung brushnya ada pemisah bahan busa gitu jadi bikin susah pemakaian. nggak ada perubahan yang signifikan di bulumata ,3.3
 Kinanthi Rayna ," Teksturnya kaya air, baunya sejenis skincare. Kulit di daerah bulu mata dan alis jadi moist bangett, bangun2 lebih fresh. Emang ga langsung tumbuh, tapi progresnya kerasaaa banget.  ",4.5
 Chyn Tia , Lagi cobain macam2 brow and lash serum dan aku suka sm teksturnya yg gak terlalu lengket dan cepat nyerap. Kena bagian mata juga gak jadi perih. Cuman karena packaging gak clear jadu gatau seberapa banyak lagi isinya ,4.8
 jafar shodiq , Semenjak pkai produk ini bulu mata ku jadi lebih lebat dan lentik serta hitam pekat dan sangat bagus membuat orang orang di sekitar memperhatikan bulu mata lentik saya ,4.8
 Avri Sumbayak ," Nutrilash, eyelash and eyebrow serum, dipakai kurleb 1 bln efek manjangin bulu mata dan bikin tebel juga. Rutin dipakai pagi dan mlm, even lg pake masara ",4.8
 Prilia Anggriana ," bagus sih.. buat menebalkan bulu mata dan alis sehingga lebih kelihatan lentik lagi. worth it sih menurut aku. dan bakalan order lagi, karena emang berfungsi banget ",4.8
 Renata Pricilla , too bad it stings my eyes.. i really want to use it but my eyes cannot tolerate the stinging formula. it also gets blurry when i apply it on my eyelashes.. sorry :( ,2.8
 Kinanthi Rayna ," Teksturnya kaya air, baunya sejenis skincare. Kulit di daerah bulu mata dan alis jadi moist bangett, bangun2 lebih fresh. Emang ga langsung tumbuh, tapi progresnya kerasaaa banget.  ",4.5
 Chyn Tia , Lagi cobain macam2 brow and lash serum dan aku suka sm teksturnya yg gak terlalu lengket dan cepat nyerap. Kena bagian mata juga gak jadi perih. Cuman karena packaging gak clear jadu gatau seberapa banyak lagi isinya ,4.8
 jafar shodiq , Semenjak pkai produk ini bulu mata ku jadi lebih lebat dan lentik serta hitam pekat dan sangat bagus membuat orang orang di sekitar memperhatikan bulu mata lentik saya ,4.8
 Avri Sumbayak ," Nutrilash, eyelash and eyebrow serum, dipakai kurleb 1 bln efek manjangin bulu mata dan bikin tebel juga. Rutin dipakai pagi dan mlm, even lg pake masara ",4.8
 Prilia Anggriana ," bagus sih.. buat menebalkan bulu mata dan alis sehingga lebih kelihatan lentik lagi. worth it sih menurut aku. dan bakalan order lagi, karena emang berfungsi banget ",4.8
 Renata Pricilla , too bad it stings my eyes.. i really want to use it but my eyes cannot tolerate the stinging formula. it also gets blurry when i apply it on my eyelashes.. sorry :( ,2.8
 putri nurullita , serumnya bagus dan gampang banget dipake nya karena aplikatornua enak!!! dan harganya affordable. sekarang udah kerasa banget bulu mata ga sering rontok ,4.5
 Nur Pratiwi ," Serum bulu mata yang lumayan membantu menebalkannya. Packaging dan sikatnya terbaik dibandingkan beberapa produk serupa karena tidak memiliki ujung untuk mengambil produk dan sikat maskaranya. Jadi pengaplikasian lebih baik. Kemungkinan produk masuk ke mata juga lebih kecil, jadi tidak mengakibatkan mata pedih ",4.3
 Assyifa Nur Pratama ," Pertama kali pakai serum bulu mata dan alis, alhamdulillahnya ada hasil. Bulu mataku yang tadinya rontok jadi lebih sehat dan lebat. Alis pun jadi tambah hitam!🥺 ",4.5
 ann whz ," Mau nangis, serumnya work di bulu mata aku yang super pendek dan ga ada lentik2nya. Udah pakai ini 2 bulanan dan tiap ngaca pengen nangis soalnya bulu mata aku makin panjang dan lentik 😭 Semoga makin cetar bulu mataku pakai ini. ",5.0
 Ajeng Muthia ," Texturenya gak se oily yang orang2 bilang, menurutku ini nyaman banget dipake gak berasa berat atau apapun. Applicatornya juga gak nusuk2 dan gak ngambil too much product. Semoga nanti hasilnya memuaskan🥰🥰 ",5.0
 Farah Aidiya ," ini kali pertama aku beli dan bner2 pengen nyobain di bulu mata aku. kalo alis udah emang tebel, tp bulu matanya belum. semoga aja ini bisa bantuin memanjangkan atau melebatkab bulu mataku. kalo akhirnya ada hasil, mgkin aku bakalan beli lagi ",4.8
 Nabilla Suherman ," Tidak bikin perih di mata dan fragrance free! Untuk menumbuhkan memang tdk begitu signifikan but i dont mind due to its price yang cenderung murah dibanding serum lash brand lain. But one thing for sure is that it strengthens my lashes and brows, sudah rontok saat penghapusan maskara dan maskara alis. ",4.5
 Mawar Putri ," Menurutku biasa aja dehh gabikin panjang/lebat, trs aku jg excited di beberapa bulan ajaa sih makenya, karna perih gt kalo masuk mata.. trs ga abis2 gt kan isinya karna 15ml aja banyak bgtt rasanya😂 akhirnya aku pake buat hair oil aja deh ",4.0
 Indira Ayu Larasati ," Nutrilash serum dari Nutrishe ini formulanya enak bgt, ga lengket dan ga terlalu cair, kuas untuk aplikasikan ke bulmat n alis pun gampang dipakai. kalo di aku ini efective karena ku pakai setiap malam hehe, tapi karena alisku lumayan gondrong skrg pemakaiannya agk jarang, bikin satuan bulmat jadi tebal dan ga gampang rontok, kalau pake mascara jd kaya pake bulmat palsu hehe. definitely akan purchase tapi ini lama abisnya kok hehe ",4.8
 hana farhana ," awalnya nyoba ini karena penasaran beneran manjangin bulu mata ga sih, aku pake ini udah kurang lebih 1 tahunan dan udah berkali kali repurchase, di aku sih efeknya cukup lama aku pakenya juga nggak rajin sih tapi kalo pakenya rajin mungkin bisa cepet ngefeknya, bulu mata aku setelah pake ini jadi cepet panjang tapi nggak bikin lebat gitu ",4.0
 Sely fidyastuti ," aku beli nutrilash serum eyelash & eyebrow ini yg old packaging, dipake nya jarang2 tapiiii hasilnya keliatan, eyelash ku jadi tambah panjang, dan kalo pake mascara keliatan lentik, ditambah notice dari eyebrow ku yg botak2 jadi keisi rambutnya, teksturnya oily agak yellow, pernah pakai kebanyakan kena di mata, tp di aku ga perih, cuma pandangan ku jadi buram aja. minusnya dari serum ini, botol nya ringkih banget, kebetulan jatoh trus langsung pecah, padahal baru beli siang, malemnya jatoh huhu. tapi untung masih bisa diselamatkan isinya, gagang brushnya juga ringkih, udah patah aja. tapi ga mematahkan semangat aku buat bikin eyelash & eyebrow ku gembur huehehe. yg new packaging ini bikin naksir, tube nya kaya tube mascara yg mana kalo jatuh ga khawatir pecah lagi. 🥲 ",5.0
 pricilia stephani , bulu mataku yang rontok jadi agak mendingan. pas beli masih packaging yg lama jadi agak susah dan ribet banget diaplikasikan. packaging yg baru udah aku beli tapi barangnya blm dtg. semoga lebih mempermudah ,5.0
 Winda Erica , aku suka packaging yang baru yg pake spoolie jadi lebih gampang.. diakuu ngefek banget bukumata jsdi jarang rontok meskipun pake mascara dan digosok2 pas diapus.. lebih panjang juga dan nebelin ,4.0
 Jessika Natalia ," sejatuh cinta itu sama serum ini, lumayan buat bulmat biar gak rontok pas pake maskara untuk alis gak terlalu kepengen repurchase lagi dan packaging sekarang wah banget ",4.0
 yumna fhasa ," Serum bulumata kecintaanku harganya terjangku tapi kualitasnya emang beneran ada, bulumataku jd lebih keliatan ada dan lumayan manjangin bulumata jugak ",4.8
 naomi wongso ," beli ini karna mau nebelin bulumata bekas extention botak jdnyaa, pas lg diskon jd aku beli dan sudah brp bln pakai efeknya si ada nebelinn kalo rajin ya pakenya. good product! ",4.0
 Siti Rahmasari ," Aku udah pake ini sebulan lebih, yg aku notice bulu mata aku agak lebih panjang sedikit dan bikin agak lentik, sebelumnya bulu mataku itu pendek dan ga lentik:((. Isinya banyak bangettt, ada lubang kecil di bagian pinggirnya jd produk yg keambil di spoolie pas. ",5.0
 Rere Zoe ," Udah botol kedua, dan sesuka ituu❤️
Mataku tipe monolid dengan bulu mata super pendek trus lurus gitu, jadi dari dulu gapernah jepit bulu mata dan pake mascara. Trus akhirnya direkomendasiin sama temen, akhirnya udah setengah botol pertama habis dan mulai keliatan kalau bulu mataku jd lebih panjang dan lentik, trus mulai bisa dijepit juga. Tapi kurangnya dari botolnya agak mudah bocor gitu,jd nyimpennya harus dilapisin tissue. Overall,worth it banget deh! ❤️
 ",5.0
 Ully Shara ," Setelah seminggu pemakaian rutin di alis dan bulu mata cukup terlihat efeknyaa, helaian bulu terlihat lebih hitam dan tebal dan bikin bulu mata lebih lentik, tapi kalau terkena mata agak perih so make sure to use it before bed dan jangan menggosok mata. Plus kemasannya kurang oke karna sulit mengeluarkan produk. ",4.0
 Dillah Alison ," untuk packaging nya aku kurang suka ya , uda gitu minyaknya sering bleber sndiri pdhal aku tutup rapat. aku juga gak suka pas serum ini dpkai ke alis malah kulit di alis aku jdi bruntusan hikss.. untuk effect nya di aku belum keliatan ya pdahal uda pakai rutin sebulan.. ",2.8
